Monthly Aragonite Saturation at 150 m: NH25 (44.7N 124.7W)
"Time","data","error","SElo","SEup","lat","lon","depth","order"
2010-06-15T00:00:00-00:00,    0.7594,    0.0000,    0.7594,    0.7594,   44.7000,  124.7000,  150.0000, 1
2010-07-15T00:00:00-00:00,    0.7106,    0.0000,    0.7106,    0.7106,   44.7000,  124.7000,  150.0000, 1
2010-08-15T00:00:00-00:00,    0.7449,    0.0000,    0.7449,    0.7449,   44.7000,  124.7000,  150.0000, 1
2010-09-15T00:00:00-00:00,    0.7244,    0.0000,    0.7244,    0.7244,   44.7000,  124.7000,  150.0000, 1
2010-10-15T00:00:00-00:00,    0.7243,    0.0000,    0.7243,    0.7243,   44.7000,  124.7000,  150.0000, 1
2010-11-15T00:00:00-00:00,    0.7006,    0.0000,    0.7006,    0.7006,   44.7000,  124.7000,  150.0000, 1
2010-12-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2011-01-15T00:00:00-00:00,    0.7931,    0.0000,    0.7931,    0.7931,   44.7000,  124.7000,  150.0000, 1
2011-02-15T00:00:00-00:00,    0.7996,    0.0000,    0.7996,    0.7996,   44.7000,  124.7000,  150.0000, 1
2011-03-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2011-04-15T00:00:00-00:00,    0.7661,    0.0000,    0.7661,    0.7661,   44.7000,  124.7000,  150.0000, 1
2011-05-15T00:00:00-00:00,    0.7072,    0.0000,    0.7072,    0.7072,   44.7000,  124.7000,  150.0000, 1
2011-06-15T00:00:00-00:00,    0.7645,    0.0000,    0.7645,    0.7645,   44.7000,  124.7000,  150.0000, 1
2011-07-15T00:00:00-00:00,    0.6714,    0.0000,    0.6714,    0.6714,   44.7000,  124.7000,  150.0000, 1
2011-08-15T00:00:00-00:00,    0.7149,    0.0000,    0.7149,    0.7149,   44.7000,  124.7000,  150.0000, 1
2011-09-15T00:00:00-00:00,    0.6793,    0.0000,    0.6793,    0.6793,   44.7000,  124.7000,  150.0000, 1
2011-10-15T00:00:00-00:00,    0.7506,    0.0000,    0.7506,    0.7506,   44.7000,  124.7000,  150.0000, 1
2011-11-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2011-12-15T00:00:00-00:00,    0.7117,    0.0000,    0.7117,    0.7117,   44.7000,  124.7000,  150.0000, 1
2012-01-15T00:00:00-00:00,    0.7926,    0.0000,    0.7926,    0.7926,   44.7000,  124.7000,  150.0000, 1
2012-02-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2012-03-15T00:00:00-00:00,    0.7718,    0.0000,    0.7718,    0.7718,   44.7000,  124.7000,  150.0000, 1
2012-04-15T00:00:00-00:00,    0.8202,    0.0000,    0.8202,    0.8202,   44.7000,  124.7000,  150.0000, 1
2012-05-15T00:00:00-00:00,    0.7789,    0.0000,    0.7789,    0.7789,   44.7000,  124.7000,  150.0000, 1
2012-06-15T00:00:00-00:00,    0.7318,    0.0000,    0.7318,    0.7318,   44.7000,  124.7000,  150.0000, 1
2012-07-15T00:00:00-00:00,    0.7449,    0.0000,    0.7449,    0.7449,   44.7000,  124.7000,  150.0000, 1
2012-08-15T00:00:00-00:00,    0.7216,    0.0000,    0.7216,    0.7216,   44.7000,  124.7000,  150.0000, 1
2012-09-15T00:00:00-00:00,    0.7539,    0.0000,    0.7539,    0.7539,   44.7000,  124.7000,  150.0000, 1
2012-10-15T00:00:00-00:00,    0.7796,    0.0000,    0.7796,    0.7796,   44.7000,  124.7000,  150.0000, 1
2012-11-15T00:00:00-00:00,    0.7825,    0.0000,    0.7825,    0.7825,   44.7000,  124.7000,  150.0000, 1
2012-12-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2013-01-15T00:00:00-00:00,    0.8522,    0.0000,    0.8522,    0.8522,   44.7000,  124.7000,  150.0000, 1
2013-02-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2013-03-15T00:00:00-00:00,    0.7731,    0.0000,    0.7731,    0.7731,   44.7000,  124.7000,  150.0000, 1
2013-04-15T00:00:00-00:00,    0.6949,    0.0000,    0.6949,    0.6949,   44.7000,  124.7000,  150.0000, 1
2013-05-15T00:00:00-00:00,    0.6652,    0.0000,    0.6652,    0.6652,   44.7000,  124.7000,  150.0000, 1
2013-06-15T00:00:00-00:00,    0.7357,    0.0000,    0.7357,    0.7357,   44.7000,  124.7000,  150.0000, 1
2013-07-15T00:00:00-00:00,    0.7305,    0.0000,    0.7305,    0.7305,   44.7000,  124.7000,  150.0000, 1
2013-08-15T00:00:00-00:00,    0.7588,    0.0000,    0.7588,    0.7588,   44.7000,  124.7000,  150.0000, 1
2013-09-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2013-10-15T00:00:00-00:00,    0.7399,    0.0000,    0.7399,    0.7399,   44.7000,  124.7000,  150.0000, 1
2013-11-15T00:00:00-00:00,    0.6806,    0.0000,    0.6806,    0.6806,   44.7000,  124.7000,  150.0000, 1
2013-12-15T00:00:00-00:00,    0.8161,    0.0000,    0.8161,    0.8161,   44.7000,  124.7000,  150.0000, 1
2014-01-15T00:00:00-00:00,    0.7784,    0.0000,    0.7784,    0.7784,   44.7000,  124.7000,  150.0000, 1
2014-02-15T00:00:00-00:00,    0.8249,    0.0000,    0.8249,    0.8249,   44.7000,  124.7000,  150.0000, 1
2014-03-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2014-04-15T00:00:00-00:00,    0.8040,    0.0000,    0.8040,    0.8040,   44.7000,  124.7000,  150.0000, 1
2014-05-15T00:00:00-00:00,    0.7431,    0.0000,    0.7431,    0.7431,   44.7000,  124.7000,  150.0000, 1
2014-06-15T00:00:00-00:00,    0.7197,    0.0000,    0.7197,    0.7197,   44.7000,  124.7000,  150.0000, 1
2014-07-15T00:00:00-00:00,    0.7371,    0.0000,    0.7371,    0.7371,   44.7000,  124.7000,  150.0000, 1
2014-08-15T00:00:00-00:00,    0.6447,    0.0000,    0.6447,    0.6447,   44.7000,  124.7000,  150.0000, 1
2014-09-15T00:00:00-00:00,    0.6859,    0.0000,    0.6859,    0.6859,   44.7000,  124.7000,  150.0000, 1
2014-10-15T00:00:00-00:00,    0.7770,    0.0000,    0.7770,    0.7770,   44.7000,  124.7000,  150.0000, 1
2014-11-15T00:00:00-00:00,    0.8129,    0.0000,    0.8129,    0.8129,   44.7000,  124.7000,  150.0000, 1
2014-12-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2015-01-15T00:00:00-00:00,    0.8643,    0.0000,    0.8643,    0.8643,   44.7000,  124.7000,  150.0000, 1
2015-02-15T00:00:00-00:00,    0.9425,    0.0000,    0.9425,    0.9425,   44.7000,  124.7000,  150.0000, 1
2015-03-15T00:00:00-00:00,    0.8406,    0.0000,    0.8406,    0.8406,   44.7000,  124.7000,  150.0000, 1
2015-04-15T00:00:00-00:00,    0.7549,    0.0000,    0.7549,    0.7549,   44.7000,  124.7000,  150.0000, 1
2015-05-15T00:00:00-00:00,    0.7992,    0.0000,    0.7992,    0.7992,   44.7000,  124.7000,  150.0000, 1
2015-06-15T00:00:00-00:00,    0.7629,    0.0000,    0.7629,    0.7629,   44.7000,  124.7000,  150.0000, 1
2015-07-15T00:00:00-00:00,    0.7414,    0.0000,    0.7414,    0.7414,   44.7000,  124.7000,  150.0000, 1
2015-08-15T00:00:00-00:00,    0.7530,    0.0000,    0.7530,    0.7530,   44.7000,  124.7000,  150.0000, 1
2015-09-15T00:00:00-00:00,    0.8071,    0.0000,    0.8071,    0.8071,   44.7000,  124.7000,  150.0000, 1
2015-10-15T00:00:00-00:00,    0.9187,    0.0000,    0.9187,    0.9187,   44.7000,  124.7000,  150.0000, 1
2015-11-15T00:00:00-00:00,    0.8031,    0.0000,    0.8031,    0.8031,   44.7000,  124.7000,  150.0000, 1
2015-12-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
