order,year,index,metric,timeseries,proportional.change
40,2018,0.486854586,mt x 1000,"Coastal pelagic spp, no squid WA",0.11
40,2019,0.398983588,mt x 1000,"Coastal pelagic spp, no squid WA",-0.18
40,2020,0.282389379,mt x 1000,"Coastal pelagic spp, no squid WA",-0.29
41,1981,4.600298894,mt x 1000,Shrimp WA,FALSE
41,1982,2.314962186,mt x 1000,Shrimp WA,-0.50
41,1983,2.603613856,mt x 1000,Shrimp WA,0.12
41,1984,1.592229422,mt x 1000,Shrimp WA,-0.39
41,1985,4.180619811,mt x 1000,Shrimp WA,1.63
41,1986,7.969503189,mt x 1000,Shrimp WA,0.91
41,1987,7.406245791,mt x 1000,Shrimp WA,-0.07
41,1988,8.524412219,mt x 1000,Shrimp WA,0.15
41,1989,7.308691226,mt x 1000,Shrimp WA,-0.14
41,1990,6.243495315,mt x 1000,Shrimp WA,-0.15
41,1991,4.694199318,mt x 1000,Shrimp WA,-0.25
41,1992,5.70637344,mt x 1000,Shrimp WA,0.22
41,1993,7.28809984,mt x 1000,Shrimp WA,0.28
41,1994,2.866824373,mt x 1000,Shrimp WA,-0.61
41,1995,3.928783175,mt x 1000,Shrimp WA,0.37
41,1996,3.08818341,mt x 1000,Shrimp WA,-0.21
41,1997,2.788094429,mt x 1000,Shrimp WA,-0.10
41,1998,1.424119281,mt x 1000,Shrimp WA,-0.49
41,1999,1.895579353,mt x 1000,Shrimp WA,0.33
41,2000,2.511244189,mt x 1000,Shrimp WA,0.32
41,2001,3.523435325,mt x 1000,Shrimp WA,0.40
41,2002,5.106642028,mt x 1000,Shrimp WA,0.45
41,2003,4.044919252,mt x 1000,Shrimp WA,-0.21
41,2004,2.999649471,mt x 1000,Shrimp WA,-0.26
41,2005,3.33270187,mt x 1000,Shrimp WA,0.11
41,2006,3.156640514,mt x 1000,Shrimp WA,-0.05
41,2007,2.03990629,mt x 1000,Shrimp WA,-0.35
41,2008,3.35846869,mt x 1000,Shrimp WA,0.65
41,2009,3.535763369,mt x 1000,Shrimp WA,0.05
41,2010,4.608580534,mt x 1000,Shrimp WA,0.30
41,2011,4.627735781,mt x 1000,Shrimp WA,0.00
41,2012,4.557502067,mt x 1000,Shrimp WA,-0.02
41,2013,6.484273127,mt x 1000,Shrimp WA,0.42
41,2014,14.26534689,mt x 1000,Shrimp WA,1.20
41,2015,19.11795755,mt x 1000,Shrimp WA,0.34
41,2016,6.763421641,mt x 1000,Shrimp WA,-0.65
41,2017,3.404420382,mt x 1000,Shrimp WA,-0.50
41,2018,4.224708737,mt x 1000,Shrimp WA,0.24
41,2019,4.674401217,mt x 1000,Shrimp WA,0.11
41,2020,6.631397466,mt x 1000,Shrimp WA,0.42
42,1981,0.873775395,mt x 1000,Highly migratory species WA,FALSE
42,1982,0.265682659,mt x 1000,Highly migratory species WA,-0.70
42,1983,0.482357384,mt x 1000,Highly migratory species WA,0.82
42,1984,0.066581917,mt x 1000,Highly migratory species WA,-0.86
42,1985,0.173211787,mt x 1000,Highly migratory species WA,1.60
42,1986,0.927340118,mt x 1000,Highly migratory species WA,4.35
42,1987,0.594650979,mt x 1000,Highly migratory species WA,-0.36
42,1988,1.906874656,mt x 1000,Highly migratory species WA,2.21
42,1989,0.195470642,mt x 1000,Highly migratory species WA,-0.90
42,1990,0.508566858,mt x 1000,Highly migratory species WA,1.60
42,1991,0.306104066,mt x 1000,Highly migratory species WA,-0.40
42,1992,1.828767411,mt x 1000,Highly migratory species WA,4.97
42,1993,2.096449051,mt x 1000,Highly migratory species WA,0.15
42,1994,4.642541044,mt x 1000,Highly migratory species WA,1.21
42,1995,2.914300616,mt x 1000,Highly migratory species WA,-0.37
42,1996,4.914298666,mt x 1000,Highly migratory species WA,0.69
42,1997,3.642354682,mt x 1000,Highly migratory species WA,-0.26
42,1998,6.642099851,mt x 1000,Highly migratory species WA,0.82
42,1999,2.135707298,mt x 1000,Highly migratory species WA,-0.68
42,2000,3.260638174,mt x 1000,Highly migratory species WA,0.53
42,2001,4.145858256,mt x 1000,Highly migratory species WA,0.27
42,2002,5.341682923,mt x 1000,Highly migratory species WA,0.29
42,2003,10.78038591,mt x 1000,Highly migratory species WA,1.02
42,2004,8.231705026,mt x 1000,Highly migratory species WA,-0.24
42,2005,4.824308405,mt x 1000,Highly migratory species WA,-0.41
42,2006,8.705777313,mt x 1000,Highly migratory species WA,0.80
42,2007,5.979859706,mt x 1000,Highly migratory species WA,-0.31
42,2008,6.725486262,mt x 1000,Highly migratory species WA,0.12
42,2009,7.32519424,mt x 1000,Highly migratory species WA,0.09
42,2010,5.979812747,mt x 1000,Highly migratory species WA,-0.18
42,2011,6.014735915,mt x 1000,Highly migratory species WA,0.01
42,2012,8.778499243,mt x 1000,Highly migratory species WA,0.46
42,2013,7.855344875,mt x 1000,Highly migratory species WA,-0.11
42,2014,8.205321764,mt x 1000,Highly migratory species WA,0.04
42,2015,7.800885356,mt x 1000,Highly migratory species WA,-0.05
42,2016,7.030518691,mt x 1000,Highly migratory species WA,-0.10
42,2017,5.1638149,mt x 1000,Highly migratory species WA,-0.27
42,2018,4.151468467,mt x 1000,Highly migratory species WA,-0.20
42,2019,4.028779765,mt x 1000,Highly migratory species WA,-0.03
42,2020,4.452454484,mt x 1000,Highly migratory species WA,0.11
43,2005,0.489108996,mt x 1000,Recreational WA,FALSE
43,2006,0.574992809,mt x 1000,Recreational WA,0.18
43,2007,0.556222341,mt x 1000,Recreational WA,-0.03
43,2008,0.45054297,mt x 1000,Recreational WA,-0.19
43,2009,0.536958148,mt x 1000,Recreational WA,0.19
43,2010,0.610833629,mt x 1000,Recreational WA,0.14
43,2011,0.581073322,mt x 1000,Recreational WA,-0.05
43,2012,0.864047816,mt x 1000,Recreational WA,0.49
43,2013,0.919808008,mt x 1000,Recreational WA,0.06
43,2014,1.153516419,mt x 1000,Recreational WA,0.25
43,2015,1.182682313,mt x 1000,Recreational WA,0.03
43,2016,1.007841041,mt x 1000,Recreational WA,-0.15
43,2017,0.70265061,mt x 1000,Recreational WA,-0.30
43,2018,0.683598196,mt x 1000,Recreational WA,-0.03
43,2019,1.257386651,mt x 1000,Recreational WA,0.84
43,2020,NA,mt x 1000,Recreational WA,#VALUE!
44,1981,323,1000s fish,Salmon recreational WA,FALSE
44,1982,313,1000s fish,Salmon recreational WA,-0.03
44,1983,258,1000s fish,Salmon recreational WA,-0.18
44,1984,47,1000s fish,Salmon recreational WA,-0.82
44,1985,194,1000s fish,Salmon recreational WA,3.13
44,1986,196,1000s fish,Salmon recreational WA,0.01
44,1987,164,1000s fish,Salmon recreational WA,-0.16
44,1988,108,1000s fish,Salmon recreational WA,-0.34
44,1989,233,1000s fish,Salmon recreational WA,1.16
44,1990,255,1000s fish,Salmon recreational WA,0.09
44,1991,220,1000s fish,Salmon recreational WA,-0.14
44,1992,142,1000s fish,Salmon recreational WA,-0.35
44,1993,139,1000s fish,Salmon recreational WA,-0.02
44,1994,,1000s fish,Salmon recreational WA,-1.00
44,1995,69,1000s fish,Salmon recreational WA,#DIV/0!
44,1996,52,1000s fish,Salmon recreational WA,-0.25
44,1997,31,1000s fish,Salmon recreational WA,-0.40
44,1998,23,1000s fish,Salmon recreational WA,-0.26
44,1999,50,1000s fish,Salmon recreational WA,1.17
44,2000,77,1000s fish,Salmon recreational WA,0.54
44,2001,191,1000s fish,Salmon recreational WA,1.48
44,2002,132,1000s fish,Salmon recreational WA,-0.31
44,2003,173,1000s fish,Salmon recreational WA,0.31
44,2004,138,1000s fish,Salmon recreational WA,-0.20
44,2005,88,1000s fish,Salmon recreational WA,-0.36
44,2006,47,1000s fish,Salmon recreational WA,-0.47
44,2007,93,1000s fish,Salmon recreational WA,0.98
44,2008,34,1000s fish,Salmon recreational WA,-0.63
44,2009,151,1000s fish,Salmon recreational WA,3.44
44,2010,73,1000s fish,Salmon recreational WA,-0.52
44,2011,69,1000s fish,Salmon recreational WA,-0.05
44,2012,65,1000s fish,Salmon recreational WA,-0.06
44,2013,75,1000s fish,Salmon recreational WA,0.15
44,2014,163,1000s fish,Salmon recreational WA,1.17
44,2015,114,1000s fish,Salmon recreational WA,-0.30
44,2016,33,1000s fish,Salmon recreational WA,-0.71
44,2017,56,1000s fish,Salmon recreational WA,0.70
44,2018,45,1000s fish,Salmon recreational WA,-0.20
44,2019,74,1000s fish,Salmon recreational WA,0.64
44,2020,NA,1000s fish,Salmon recreational WA,#VALUE!
45,1981,6.960765577,mt x 1000,Pacific hake WA,FALSE
45,1982,49.35315304,mt x 1000,Pacific hake WA,6.09
45,1983,44.70715606,mt x 1000,Pacific hake WA,-0.09
45,1984,34.54589515,mt x 1000,Pacific hake WA,-0.23
45,1985,24.47175404,mt x 1000,Pacific hake WA,-0.29
45,1986,48.24166543,mt x 1000,Pacific hake WA,0.97
45,1987,50.9413696,mt x 1000,Pacific hake WA,0.06
45,1988,54.12890649,mt x 1000,Pacific hake WA,0.06
45,1989,21.32547943,mt x 1000,Pacific hake WA,-0.61
45,1990,33.31391501,mt x 1000,Pacific hake WA,0.56
45,1991,36.00411328,mt x 1000,Pacific hake WA,0.08
45,1992,89.42792236,mt x 1000,Pacific hake WA,1.48
45,1993,41.09646487,mt x 1000,Pacific hake WA,-0.54
45,1994,124.2940079,mt x 1000,Pacific hake WA,2.02
45,1995,44.96786507,mt x 1000,Pacific hake WA,-0.64
45,1996,117.6337347,mt x 1000,Pacific hake WA,1.62
45,1997,94.49787117,mt x 1000,Pacific hake WA,-0.20
45,1998,101.7180328,mt x 1000,Pacific hake WA,0.08
45,1999,142.5701821,mt x 1000,Pacific hake WA,0.40
45,2000,89.39431981,mt x 1000,Pacific hake WA,-0.37
45,2001,43.74130144,mt x 1000,Pacific hake WA,-0.51
45,2002,33.55084948,mt x 1000,Pacific hake WA,-0.23
45,2003,40.86250087,mt x 1000,Pacific hake WA,0.22
45,2004,88.05637672,mt x 1000,Pacific hake WA,1.15
45,2005,98.01619526,mt x 1000,Pacific hake WA,0.11
45,2006,98.20698691,mt x 1000,Pacific hake WA,0.00
45,2007,98.62551137,mt x 1000,Pacific hake WA,0.00
45,2008,130.28916,mt x 1000,Pacific hake WA,0.32
45,2009,67.9162347,mt x 1000,Pacific hake WA,-0.48
45,2010,80.9557448,mt x 1000,Pacific hake WA,0.19
45,2011,107.9794571,mt x 1000,Pacific hake WA,0.33
45,2012,48.9970531,mt x 1000,Pacific hake WA,-0.55
45,2013,42.72853884,mt x 1000,Pacific hake WA,-0.13
45,2014,31.15458333,mt x 1000,Pacific hake WA,-0.27
45,2015,26.62355115,mt x 1000,Pacific hake WA,-0.15
45,2016,69.64322734,mt x 1000,Pacific hake WA,1.62
45,2017,112.2761129,mt x 1000,Pacific hake WA,0.61
45,2018,113.0237325,mt x 1000,Pacific hake WA,0.01
45,2019,118.0495389,mt x 1000,Pacific hake WA,0.04
45,2020,60.14434455,mt x 1000,Pacific hake WA,-0.49
46,1981,0,mt x 1000,Dummy variable in place of Market squid WA,FALSE
46,1982,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1983,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1984,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1985,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1986,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1987,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1988,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1989,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1990,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1991,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1992,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1993,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1994,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1995,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1996,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1997,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1998,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,1999,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2000,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2001,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2002,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2003,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2004,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2005,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2006,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2007,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2008,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2009,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2010,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2011,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2012,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2013,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2014,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2015,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2016,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2017,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2018,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2019,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
46,2020,0,mt x 1000,Dummy variable in place of Market squid WA,#DIV/0!
47,1981,1.286507257,mt x 1000,Crab WA,FALSE
47,1982,1.746621832,mt x 1000,Crab WA,0.36
47,1983,2.400025271,mt x 1000,Crab WA,0.37
47,1984,2.738802072,mt x 1000,Crab WA,0.14
47,1985,2.034393986,mt x 1000,Crab WA,-0.26
47,1986,2.42489574,mt x 1000,Crab WA,0.19
47,1987,2.205997052,mt x 1000,Crab WA,-0.09
47,1988,8.22390047,mt x 1000,Crab WA,2.73
47,1989,10.8638371,mt x 1000,Crab WA,0.32
47,1990,3.993401374,mt x 1000,Crab WA,-0.63
47,1991,3.754351396,mt x 1000,Crab WA,-0.06
47,1992,4.344384168,mt x 1000,Crab WA,0.16
47,1993,7.174959061,mt x 1000,Crab WA,0.65
47,1994,10.44045644,mt x 1000,Crab WA,0.46
47,1995,10.86873816,mt x 1000,Crab WA,0.04
47,1996,10.51038567,mt x 1000,Crab WA,-0.03
47,1997,6.96847064,mt x 1000,Crab WA,-0.34
47,1998,6.436406336,mt x 1000,Crab WA,-0.08
47,1999,6.794153731,mt x 1000,Crab WA,0.06
47,2000,10.73592595,mt x 1000,Crab WA,0.58
47,2001,7.193354571,mt x 1000,Crab WA,-0.33
47,2002,8.865813506,mt x 1000,Crab WA,0.23
47,2003,13.16364022,mt x 1000,Crab WA,0.48
47,2004,11.62026588,mt x 1000,Crab WA,-0.12
47,2005,14.47760932,mt x 1000,Crab WA,0.25
47,2006,11.29038447,mt x 1000,Crab WA,-0.22
47,2007,9.31882357,mt x 1000,Crab WA,-0.17
47,2008,10.06763131,mt x 1000,Crab WA,0.08
47,2009,7.974309853,mt x 1000,Crab WA,-0.21
47,2010,10.91312036,mt x 1000,Crab WA,0.37
47,2011,13.53060989,mt x 1000,Crab WA,0.24
47,2012,8.1500447,mt x 1000,Crab WA,-0.40
47,2013,11.7917147,mt x 1000,Crab WA,0.45
47,2014,8.6627575,mt x 1000,Crab WA,-0.27
47,2015,8.0438797,mt x 1000,Crab WA,-0.07
47,2016,10.1838588,mt x 1000,Crab WA,0.27
47,2017,12.8147974,mt x 1000,Crab WA,0.26
47,2018,10.5137161,mt x 1000,Crab WA,-0.18
47,2019,10.215679,mt x 1000,Crab WA,-0.03
47,2020,7.1893107,mt x 1000,Crab WA,-0.30
48,1981,1.38006532,mt x 1000,Other species WA,FALSE
48,1982,1.540627768,mt x 1000,Other species WA,0.12
48,1983,1.966050893,mt x 1000,Other species WA,0.28
48,1984,1.00473497,mt x 1000,Other species WA,-0.49
48,1985,1.566703389,mt x 1000,Other species WA,0.56
48,1986,3.45773848,mt x 1000,Other species WA,1.21
48,1987,3.353735578,mt x 1000,Other species WA,-0.03
48,1988,7.222349527,mt x 1000,Other species WA,1.15
48,1989,6.223020025,mt x 1000,Other species WA,-0.14
48,1990,4.501238693,mt x 1000,Other species WA,-0.28
48,1991,6.376153028,mt x 1000,Other species WA,0.42
48,1992,5.773375254,mt x 1000,Other species WA,-0.09
48,1993,3.411857883,mt x 1000,Other species WA,-0.41
48,1994,2.096898652,mt x 1000,Other species WA,-0.39
48,1995,1.78555656,mt x 1000,Other species WA,-0.15
48,1996,1.621541499,mt x 1000,Other species WA,-0.09
48,1997,1.111554643,mt x 1000,Other species WA,-0.31
48,1998,1.090875097,mt x 1000,Other species WA,-0.02
48,1999,1.278977323,mt x 1000,Other species WA,0.17
48,2000,1.334053826,mt x 1000,Other species WA,0.04
48,2001,1.349156503,mt x 1000,Other species WA,0.01
48,2002,1.312377411,mt x 1000,Other species WA,-0.03
48,2003,1.547407365,mt x 1000,Other species WA,0.18
48,2004,2.009298445,mt x 1000,Other species WA,0.30
48,2005,1.505038188,mt x 1000,Other species WA,-0.25
48,2006,1.162654184,mt x 1000,Other species WA,-0.23
48,2007,1.208706869,mt x 1000,Other species WA,0.04
48,2008,2.189518544,mt x 1000,Other species WA,0.81
48,2009,1.463227016,mt x 1000,Other species WA,-0.33
48,2010,1.574950036,mt x 1000,Other species WA,0.08
48,2011,1.760530024,mt x 1000,Other species WA,0.12
48,2012,2.317820911,mt x 1000,Other species WA,0.32
48,2013,1.995389303,mt x 1000,Other species WA,-0.14
48,2014,1.455286613,mt x 1000,Other species WA,-0.27
48,2015,1.678169718,mt x 1000,Other species WA,0.15
48,2016,1.597046061,mt x 1000,Other species WA,-0.05
48,2017,1.700546612,mt x 1000,Other species WA,0.06
48,2018,1.659173646,mt x 1000,Other species WA,-0.02
48,2019,1.800319559,mt x 1000,Other species WA,0.09
48,2020,1.094237766,mt x 1000,Other species WA,-0.39
